-12.452013,130.933577,28.6
-12.452257,130.934333,27.5
-12.4525,130.93509,22.5
-12.452723,130.93579,19.099999999999998
-12.452947,130.93649,17.1
-12.45317,130.93719,16.7
-12.45352,130.93821,14.7
-12.45391,130.93929,14.3
-12.45425,130.94016,15.5
-12.45474,130.94134,13.899999999999999
-12.45507,130.942082,13.2
-12.4554,130.942825,13.5
-12.45573,130.943567,13.100000000000001
-12.45606,130.94431,13.299999999999999
-12.4565,130.94535,13.799999999999999
-12.45683,130.94606,14.4
-12.457187,130.94689,14.8
-12.45772,130.94811,15.0
-12.45815,130.94907,17.4
-12.45853,130.94991,18.599999999999998
-12.45907,130.951,18.0
-12.45954,130.9518,17.6
-12.46007,130.95264,16.299999999999997
-12.46053,130.95332,16.0
-12.461177,130.954317,16.0
-12.461663,130.955083,16.2
-12.46215,130.95585,17.3
-12.46253,130.95658,18.4
-12.46293,130.95752,19.599999999999998
-12.46325,130.95839,21.9
-12.4636,130.95966,27.400000000000002
-12.46378,130.96048,28.0
-12.46396,130.96144,29.8
-12.46407,130.96228,31.099999999999998
-12.46413,130.96336,33.6
-12.46409,130.964435,37.5
-12.463995,130.965575,38.6
-12.46388,130.9667,36.7
-12.4638,130.96763,36.1
-12.46376,130.96878,34.2
-12.4638,130.9699,31.8
-12.46386,130.97081,27.900000000000002
-12.46396,130.97163,26.1
-12.464083,130.972527,26.4
-12.46427,130.97374,26.5
-12.46443,130.97448,27.5
-12.46478,130.97559,31.0
-12.46541,130.97695,33.0
-12.466005,130.97789,30.599999999999998
-12.46679,130.97908,30.200000000000003
-12.46726,130.97978,31.5
-12.46766,130.98047,32.300000000000004
-12.4683,130.98148,33.0
-12.46874,130.98222,32.9
-12.46921,130.98319,33.7
-12.46946,130.98389,35.0
-12.46966,130.9847,35.3
-12.46983,130.98544,35.9
-12.470113,130.98679,37.3
-12.470287,130.98761,37.400000000000006
-12.47046,130.98843,37.0
-12.47074,130.98971,39.699999999999996
-12.47098,130.99087,40.0
-12.47126,130.99204,43.4
-12.47161,130.99319,41.4
-12.47204,130.99423,43.8
-12.47253,130.99526,45.1
-12.473,130.99603,46.4
-12.47365,130.997,45.3
-12.47428,130.99784,46.4
-12.47532,130.99897,43.5
-12.476233,130.999823,39.800000000000004
-12.477105,131.000645,35.3
-12.477925,131.001415,33.300000000000004
-12.47868,131.00212,31.5
-12.479657,131.00305,31.4
-12.480283,131.00365,32.7
-12.48091,131.00425,35.7
-12.48177,131.00516,33.2
-12.48232,131.00584,30.5
-12.4828,131.00645,28.2
-12.48334,131.00715,26.599999999999998
-12.48391,131.00781,26.0
-12.48469,131.00858,28.6
-12.48536,131.00914,34.0
-12.48598,131.00958,37.0
-12.48664,131.00996,37.1
-12.4875,131.0104,39.4
-12.48821,131.01068,41.099999999999994
-12.48898,131.01092,41.7
-12.48999,131.01116,42.7
-12.49074,131.0113,42.0
-12.49181,131.01151,42.7
-12.49255,131.01167,42.8
-12.49335,131.01188,43.7
-12.49437,131.01225,44.5
-12.49505,131.01256,43.9
-12.49584,131.01299,43.2
-12.49651,131.01337,44.4
-12.49726,131.01378,45.1
-12.49806,131.01425,45.3
-12.499247,131.01495,46.199999999999996
-12.50042,131.01563,45.699999999999996
-12.50156,131.01628,45.699999999999996
-12.502727,131.01695,45.199999999999996
-12.503463,131.01737,42.9
-12.5042,131.01779,41.0
-12.50501,131.01826,39.1
-12.50615,131.018913,39.800000000000004
-12.50698,131.01939,39.0
-12.50782,131.01988,38.9
-12.50849,131.02026,38.0
-12.50923,131.02069,36.0
-12.51035,131.02137,30.599999999999998
-12.51105,131.02189,26.599999999999998
-12.51163,131.02239,25.4
-12.51225,131.023,24.9
-12.51289,131.02376,22.2
-12.51353,131.02468,19.7
-12.51401,131.02551,20.299999999999997
-12.5145,131.02657,22.700000000000003
-12.51484,131.02757,27.599999999999998
-12.51507,131.0284,33.300000000000004
-12.51529,131.02927,35.5
-12.5155,131.03005,36.6
-12.51586,131.03118,38.9
-12.51639,131.03228,40.099999999999994
-12.51697,131.03317,40.2
-12.51742,131.033813,41.0
-12.51787,131.034457,40.599999999999994
-12.51832,131.0351,41.2
-12.51877,131.035743,42.7
-12.51922,131.036387,44.6
-12.51967,131.03703,45.0
-12.520437,131.03813,44.2
-12.521335,131.039415,45.5
-12.52185,131.04015,45.5
-12.52233,131.04081,46.0
-12.523015,131.04181,46.5
-12.52347,131.04247,46.199999999999996
-12.52396,131.04315,46.6
-12.52451,131.04392,46.300000000000004
-12.52506,131.04471,47.800000000000004
-12.52556,131.04543,48.800000000000004
-12.52617,131.04625,50.0
-12.526935,131.047125,50.4
-12.52781,131.04805,50.6
-12.52839,131.04862,50.3
-12.529026,131.049152,50.2
-12.529662,131.049684,50.3
-12.530298,131.050216,50.1
-12.530934,131.050748,50.0
-12.53157,131.05128,49.0
-12.53253,131.05205,47.5
-12.533205,131.05261,46.699999999999996
-12.53388,131.05317,47.199999999999996
-12.534853,131.053943,46.699999999999996
-12.53586,131.054745,46.199999999999996
-12.536937,131.05564,50.9
-12.537493,131.05612,50.4
-12.53805,131.0566,49.0
-12.53862,131.05713,48.9
-12.53919,131.05766,49.8
-12.53976,131.05819,49.9
-12.54033,131.05872,48.9
-12.54091,131.0592,48.2
-12.54152,131.05966,47.9
-12.54242,131.0603,46.5
-12.54317,131.06083,47.199999999999996
-12.54378,131.06126,47.0
-12.544833,131.06202,47.199999999999996
-12.546065,131.062898,47.1
-12.54677,131.063397,46.5
-12.547475,131.063895,46.6
-12.54818,131.064393,45.900000000000006
-12.548885,131.064892,45.400000000000006
-12.54959,131.06539,43.8
-12.55073,131.06622,43.0
-12.55171,131.0669,43.0
-12.5524,131.0674,43.2
-12.553,131.067827,43.3
-12.5536,131.068253,42.5
-12.5542,131.06868,43.5
-12.55518,131.06937,42.6
-12.556315,131.070155,42.9
-12.55745,131.07094,42.7
-12.55849,131.07162,43.2
-12.55925,131.07203,42.6
-12.56015,131.07246,42.1
-12.560885,131.07274,42.4
-12.56162,131.07302,40.800000000000004
-12.56271,131.07334,40.4
-12.56382,131.07353,39.9
-12.56522,131.07367,37.0
-12.56613,131.073673,35.4
-12.56743,131.07368,33.4
-12.56831,131.07368,32.0
-12.56919,131.07368,30.900000000000002
-12.57007,131.07368,30.900000000000002
-12.57137,131.07368,31.3
-12.57216,131.07368,32.5
-12.57294,131.07367,33.6
-12.57389,131.07367,34.6
-12.57472,131.07367,33.9
-12.57555,131.07367,34.0
-12.57638,131.07367,34.6
-12.577775,131.07367,33.4
-12.57917,131.07367,29.4
-12.580017,131.073668,27.900000000000002
-12.580865,131.073665,26.700000000000003
-12.581713,131.073662,26.200000000000003
-12.58256,131.07366,26.8
-12.583315,131.073665,27.0
-12.58407,131.07367,27.900000000000002
-12.58533,131.073663,28.7
-12.58665,131.073655,30.0
-12.58809,131.07365,31.3
-12.58882,131.07365,30.099999999999998
-12.58968,131.07365,29.9
-12.59054,131.07365,30.5
-12.591272,131.073646,29.1
-12.592004,131.073642,27.0
-12.592736,131.073638,25.3
-12.593468,131.073634,24.8
-12.5942,131.07363,24.2
-12.59562,131.07365,22.1
-12.59637,131.07364,21.0
-12.597159,131.073637,20.8
-12.597947,131.073634,21.7
-12.598736,131.073631,21.0
-12.599524,131.073629,20.400000000000002
-12.600313,131.073626,20.400000000000002
-12.601101,131.073623,20.9
-12.60189,131.07362,20.0
-12.60273,131.07362,17.8
-12.603487,131.073617,17.8
-12.604243,131.073613,17.6
-12.605,131.07361,17.1
-12.605757,131.07362,17.1
-12.606513,131.07363,16.299999999999997
-12.60727,131.07364,15.8
-12.608003,131.07364,16.7
-12.608735,131.07364,16.2
-12.609468,131.07364,16.2
-12.6102,131.07364,17.9
-12.610932,131.073617,18.2
-12.611665,131.073595,18.3
-12.612398,131.073572,19.400000000000002
-12.61313,131.07355,19.900000000000002
-12.614265,131.0736,19.8
-12.61501,131.07364,21.7
-12.6159,131.07359,22.0
-12.61667,131.07356,23.3
-12.61779,131.07345,24.0
-12.619295,131.07319,24.7
-12.62009,131.07305,24.0
-12.62144,131.07281,25.0
-12.62219,131.07269,25.4
-12.62321,131.07258,26.9
-12.62446,131.07251,27.099999999999998
-12.62535,131.07252,26.8
-12.6262,131.07258,26.3
-12.62729,131.0727,28.6
-12.628005,131.072815,29.9
-12.62872,131.07293,30.0
-12.62957,131.07307,31.099999999999998
-12.63033,131.0732,32.7
-12.6313,131.07336,35.5
-12.63234,131.07353,35.8
-12.63318,131.07367,36.7
-12.63431,131.07384,37.900000000000006
-12.63562,131.07406,36.4
-12.63643,131.07421,36.1
-12.63752,131.07439,36.900000000000006
-12.63867,131.07457,35.0
-12.63988,131.07477,36.5
-12.64101,131.07496,36.900000000000006
-12.64217,131.07518,35.6
-12.64324,131.075405,36.0
-12.64423,131.07561,35.5
-12.64523,131.075815,35.0
-12.64638,131.07605,34.0
-12.64734,131.07625,34.8
-12.64885,131.076511,35.2
-12.6497,131.076652,35.8
-12.65055,131.076793,35.5
-12.6514,131.076934,37.8
-12.65225,131.077076,38.3
-12.6531,131.077217,39.4
-12.65395,131.077358,40.4
-12.6548,131.077499,40.099999999999994
-12.65565,131.07764,41.2
-12.65649,131.077775,42.6
-12.65733,131.07791,43.5
-12.65827,131.07807,45.900000000000006
-12.659605,131.07829,47.800000000000004
-12.66094,131.07851,49.7
-12.6619,131.07867,49.9
-12.66297,131.07884,49.8
-12.66383,131.07898,50.8
-12.66481,131.07911,51.4
-12.66592,131.07925,51.2
-12.6669,131.07938,52.8
-12.66818,131.07954,51.8
-12.66956,131.07972,52.5
-12.67037,131.07983,51.7
-12.671465,131.08,51.1
-12.67254,131.080165,51.8
-12.67326,131.08028,51.5
-12.674295,131.080465,51.0
-12.675513,131.080677,53.0
-12.67692,131.08091,54.1
-12.677805,131.08106,55.599999999999994
-12.67869,131.08121,55.7
-12.679575,131.08136,57.0
-12.68046,131.08151,57.0
-12.68145,131.08166,57.7
-12.68243,131.08182,56.5
-12.68321,131.08197,54.699999999999996
-12.68413,131.08222,54.0
-12.68535,131.08256,53.400000000000006
-12.686765,131.08295,54.0
-12.68757,131.08317,54.9
-12.6886,131.08345,55.1
-12.68946,131.08369,55.800000000000004
-12.69032,131.08393,55.7
-12.691075,131.08413,56.099999999999994
-12.69183,131.08433,56.7
-12.6926,131.0845,57.3
-12.69359,131.08466,58.1
-12.694943,131.084827,59.5
-12.69651,131.085022,60.400000000000006
-12.6974,131.085134,60.1
-12.69829,131.085246,60.5
-12.69918,131.085358,60.3
-12.70007,131.08547,60.1
-12.70149,131.08564,58.4
-12.70241,131.08575,57.8
-12.70345,131.085885,56.9
-12.70429,131.08599,56.599999999999994
-12.70507,131.08609,56.800000000000004
-12.70602,131.0862,55.7
-12.7074,131.08636,55.9
-12.70851,131.08648,55.5
-12.70931,131.08658,55.599999999999994
-12.71061,131.086745,56.099999999999994
-12.71149,131.08686,57.6
-12.71256,131.087,58.6
-12.713298,131.087095,57.8
-12.714035,131.08719,57.7
-12.714773,131.087285,58.7
-12.71551,131.08738,58.8
-12.71628,131.08748,58.6
-12.71702,131.08756,56.9
-12.71812,131.08769,55.4
-12.71925,131.087835,57.1
-12.720435,131.087985,57.1
-12.72182,131.08816,56.0
-12.722597,131.088253,56.7
-12.723373,131.088347,56.5
-12.72415,131.08844,55.199999999999996
-12.72537,131.08859,54.9
-12.72645,131.08873,55.199999999999996
-12.72732,131.08884,54.5
-12.72819,131.08895,53.1
-12.72906,131.08906,52.0
-12.72993,131.08917,51.0
-12.7308,131.08928,49.9
-12.732207,131.089453,45.5
-12.73314,131.08956,44.0
-12.73393,131.08969,44.2
-12.73526,131.08994,45.0
-12.7363,131.09018,44.4
-12.73723,131.09043,43.3
-12.73811,131.09071,44.900000000000006
-12.73897,131.09101,45.8
-12.73986,131.09135,45.900000000000006
-12.74056,131.09165,47.7
-12.74136,131.09204,51.9
-12.74204,131.09239,52.900000000000006
-12.74276,131.09275,55.0
-12.74371,131.09324,56.4
-12.74462,131.09371,57.0
-12.74528,131.09405,57.9
-12.74601,131.094425,59.1
-12.74674,131.0948,59.4
-12.74747,131.095175,59.2
-12.7482,131.09555,58.8
-12.748952,131.095944,59.6
-12.749704,131.096338,59.8
-12.750456,131.096732,59.5
-12.751208,131.097126,60.0
-12.75196,131.09752,60.199999999999996
-12.75281,131.09797,60.5
-12.75413,131.09866,61.400000000000006
-12.75487,131.09905,61.5
-12.75554,131.099403,61.800000000000004
-12.75621,131.099755,62.300000000000004
-12.75688,131.100108,62.8
-12.75755,131.10046,63.5
-12.758335,131.100862,62.7
-12.75912,131.101265,61.199999999999996
-12.759905,131.101667,61.0
-12.76069,131.10207,62.0
-12.761963,131.102723,62.0
-12.76334,131.10344,60.8
-12.764448,131.104033,60.6
-12.765145,131.104405,61.199999999999996
-12.765843,131.104777,60.900000000000006
-12.76654,131.10515,61.199999999999996
-12.76781,131.1058,60.8
-12.76899,131.106407,59.6
-12.770145,131.10703,57.2
-12.7712,131.10765,52.400000000000006
-12.77227,131.10839,45.199999999999996
-12.772865,131.10883,43.9
-12.77346,131.10927,42.6
-12.774085,131.109755,41.4
-12.77471,131.11024,40.4
-12.77526,131.11072,39.699999999999996
-12.77612,131.11156,36.8
-12.776925,131.11238,35.2
-12.77746,131.11296,35.0
-12.77851,131.11418,32.300000000000004
-12.779063,131.114877,31.9
-12.779617,131.115573,33.8
-12.78017,131.11627,37.699999999999996
-12.78093,131.11723,38.0
-12.78179,131.11831,35.0
-12.78236,131.11905,34.9
-12.78324,131.1201,34.7
-12.78378,131.1207,34.5
-12.78453,131.12135,33.8
-12.78525,131.12186,32.9
-12.78594,131.12225,32.4
-12.78666,131.12258,32.800000000000004
-12.78749,131.12289,32.2
-12.78822,131.12307,33.8
-12.78913,131.1232,35.0
-12.78997,131.12326,36.5
-12.79087,131.12322,38.0
-12.79226,131.123135,39.300000000000004
-12.79309,131.12308,40.300000000000004
-12.79445,131.123,39.6
-12.79529,131.12295,39.9
-12.79619,131.12289,39.800000000000004
-12.797,131.12284,41.0
-12.79781,131.12279,40.2
-12.79906,131.12271,36.0
-12.800405,131.12263,34.2
-12.801947,131.122538,33.4
-12.802805,131.122485,35.0
-12.803663,131.122433,35.7
-12.80452,131.12238,36.900000000000006
-12.8056,131.12229,38.199999999999996
-12.80639,131.12227,38.5
-12.80719,131.12235,39.0
-12.80821,131.12257,40.800000000000004
-12.80935,131.12306,40.2
-12.8106,131.123817,41.7
-12.81125,131.124213,43.3
-12.8119,131.12461,45.3
-12.812603,131.12504,46.0
-12.813307,131.12547,46.4
-12.81401,131.1259,48.300000000000004
-12.815175,131.126625,52.0
-12.81634,131.12735,53.5
-12.817077,131.1278,56.0
-12.817813,131.12825,58.8
-12.81855,131.1287,58.2
-12.819743,131.129427,54.9
-12.82103,131.13023,53.8
-12.82172,131.13067,51.8
-12.82239,131.1311,51.4
-12.82309,131.13151,49.7
-12.82385,131.13189,48.7
-12.8247,131.13218,47.9
-12.8257,131.13243,47.199999999999996
-12.82646,131.13253,46.800000000000004
-12.82719,131.132535,46.800000000000004
-12.828505,131.132535,46.199999999999996
-12.82933,131.13253,47.1
-12.83059,131.13252,44.4
-12.83145,131.13253,43.5
-12.83243,131.13265,40.9
-12.8332,131.13283,39.9
-12.83416,131.13315,37.0
-12.83517,131.13354,34.3
-12.83622,131.13392,32.9
-12.83704,131.13419,32.599999999999994
-12.83824,131.13462,32.9
-12.83894,131.13489,31.0
-12.83977,131.13519,31.099999999999998
-12.84107,131.13568,33.8
-12.84214,131.13607,34.2
-12.8433,131.1365,36.3
-12.844104,131.136789,37.0
-12.844908,131.137078,36.4
-12.845711,131.137366,35.3
-12.846515,131.137655,34.9
-12.847319,131.137944,34.2
-12.848122,131.138232,34.2
-12.848926,131.138521,35.3
-12.84973,131.13881,36.2
-12.85042,131.13905,37.400000000000006
-12.851767,131.139543,39.9
-12.853172,131.140052,42.1
-12.853903,131.140313,42.2
-12.854635,131.140575,41.7
-12.855367,131.140837,42.5
-12.856098,131.141098,44.900000000000006
-12.85683,131.14136,46.1
-12.857575,131.141635,46.4
-12.85832,131.14191,47.800000000000004
-12.85937,131.14226,51.4
-12.86043,131.142475,55.0
-12.86116,131.14256,57.3
-12.86192,131.1426,58.8
-12.86265,131.14255,59.7
-12.86404,131.14233,59.2
-12.86498,131.14212,58.6
-12.86634,131.14184,55.4
-12.867745,131.141535,59.7
-12.86847,131.14137,63.8
-12.86966,131.14112,61.3
-12.87059,131.14092,60.0
-12.8714,131.14079,59.6
-12.87256,131.14069,55.1
-12.87383,131.14065,52.8
-12.87504,131.14069,51.7
-12.87611,131.1408,50.6
-12.87686,131.14089,51.5
-12.87777,131.14099,53.8
-12.878638,131.141094,55.800000000000004
-12.879506,131.141198,54.6
-12.880374,131.141302,52.400000000000006
-12.881242,131.141406,51.6
-12.88211,131.14151,52.6
-12.882973,131.14161,53.400000000000006
-12.883837,131.14171,54.1
-12.8847,131.14181,53.199999999999996
-12.88606,131.14196,54.4
-12.88728,131.14211,53.199999999999996
-12.88805,131.14215,52.2
-12.88884,131.14214,52.2
-12.88981,131.14201,53.900000000000006
-12.89097,131.14173,55.0
-12.892487,131.14133,56.2
-12.893323,131.14111,56.4
-12.89416,131.14089,56.099999999999994
-12.894997,131.14067,54.0
-12.895833,131.14045,53.5
-12.89667,131.14023,52.6
-12.89756,131.14,53.8
-12.89834,131.139795,53.3
-12.89912,131.13959,53.0
-12.8999,131.139385,53.0
-12.90068,131.13918,52.3
-12.901685,131.138905,53.0
-12.90286,131.138605,52.900000000000006
-12.90367,131.13844,52.8
-12.90461,131.13835,54.300000000000004
-12.90534,131.13834,55.7
-12.9065,131.13847,57.1
-12.90754,131.1387,57.6
-12.90848,131.13899,58.0
-12.90928,131.13922,59.8
-12.91018,131.13948,60.0
-12.91105,131.13962,60.8
-12.91191,131.13967,60.0
-12.91292,131.13963,59.9
-12.91393,131.13948,62.0
-12.91501,131.13916,67.2
-12.91597,131.13876,69.6
-12.916643,131.138397,69.9
-12.917317,131.138033,71.5
-12.91799,131.13767,73.2
-12.918663,131.137307,74.30000000000001
-12.919337,131.136943,72.2
-12.92001,131.13658,70.6
-12.92078,131.13615,68.7
-12.922077,131.13545,67.9
-12.922793,131.13506,67.9
-12.92351,131.13467,66.5
-12.9242,131.134293,67.5
-12.92489,131.133917,67.6
-12.92558,131.13354,68.0
-12.926767,131.132893,68.5
-12.928043,131.13219,68.7
-12.928727,131.13181,70.2
-12.92941,131.13143,69.8
-12.93049,131.13087,69.4
-12.93135,131.13048,71.0
-12.9321,131.1302,70.7
-12.93303,131.12991,69.9
-12.93401,131.12961,69.8
-12.93491,131.12927,71.5
-12.93565,131.12894,73.2
-12.9367,131.12839,76.2
-12.93763,131.12781,76.7
-12.93864,131.12714,77.5
-12.939853,131.126347,77.2
-12.94088,131.125675,76.8
-12.94167,131.12515,75.30000000000001
-12.94253,131.1246,75.0
-12.94334,131.12412,76.0
-12.94411,131.12372,76.2
-12.94483,131.12339,76.30000000000001
-12.94569,131.12303,76.0
-12.94674,131.12268,77.10000000000001
-12.94762,131.12244,80.60000000000001
-12.94881,131.12218,83.0
-12.94973,131.12198,83.5
-12.9508,131.12177,83.9
-12.95176,131.12157,82.60000000000001
-12.95261,131.1214,82.8
-12.95376,131.12117,84.0
-12.95451,131.12101,84.4
-12.955243,131.12086,86.1
-12.955977,131.12071,88.1
-12.95671,131.12056,88.8
-12.95793,131.12032,89.7
-12.95888,131.12014,90.89999999999999
-12.95966,131.11998,91.89999999999999
-12.96049,131.11981,94.0
-12.96182,131.119537,95.3
-12.96314,131.11927,97.69999999999999
-12.96405,131.11905,98.0
-12.96499,131.11868,98.9
-12.9658,131.11825,99.0
-12.96666,131.11771,99.9
-12.96759,131.11717,98.8
-12.96853,131.11679,97.0
-12.9695,131.11652,93.5
-12.97028,131.11638,90.89999999999999
-12.97111,131.1163,87.4
-12.97185,131.1163,85.3
-12.972825,131.11636,86.2
-12.974345,131.11646,88.8
-12.97524,131.11652,88.4
-12.97615,131.11657,88.4
-12.976915,131.11662,87.7
-12.97834,131.116725,86.0
-12.97908,131.11679,84.0
-12.98024,131.11687,81.69999999999999
-12.981027,131.116923,81.60000000000001
-12.981813,131.116977,80.8
-12.9826,131.11703,79.8
-12.983387,131.117083,79.3
-12.984173,131.117137,79.5
-12.98496,131.11719,79.69999999999999
-12.98637,131.117295,78.60000000000001
-12.98778,131.1174,76.2
-12.988557,131.117453,75.7
-12.989333,131.117507,75.30000000000001
-12.99011,131.11756,74.7
-12.99098,131.1176,76.2
-12.99187,131.11766,75.89999999999999
-12.992745,131.117715,73.0
-12.99362,131.11777,73.5
-12.99465,131.11784,72.2
-12.99538,131.117895,72.1
-12.99611,131.11795,71.8
-12.99687,131.11804,70.8
-12.99761,131.11817,69.6
-12.9988,131.11845,67.5
-13.00011,131.118945,70.0
-13.00128,131.11948,72.9
-13.00229,131.12006,80.3
-13.002948,131.12045,85.9
-13.003607,131.12084,89.0
-13.004265,131.12123,86.3
-13.004923,131.12162,80.19999999999999
-13.005582,131.12201,74.1
-13.00624,131.1224,74.0
-13.00695,131.12272,75.0
-13.00783,131.12302,73.7
-13.00878,131.12323,69.6
-13.00988,131.12333,65.4
-13.01131,131.12323,59.6
-13.01232,131.12299,57.3
-13.01303,131.1228,54.0
-13.01374,131.12261,53.5
-13.01462,131.12235,55.599999999999994
-13.0156,131.12206,56.5
-13.01636,131.12186,57.2
-13.0171,131.12172,59.3
-13.01849,131.1217,57.1
-13.01942,131.12181,57.9
-13.02034,131.122,57.9
-13.02107,131.12218,57.7
-13.02199,131.1223,56.0
-13.02291,131.12234,55.800000000000004
-13.02406,131.12224,57.8
-13.02479,131.122073,59.0
-13.02552,131.121907,61.3
-13.02625,131.12174,64.10000000000001
-13.02758,131.121445,65.4
-13.02891,131.12115,66.9
-13.029743,131.120968,69.5
-13.030575,131.120785,70.3
-13.031408,131.120603,70.7
-13.03224,131.12042,71.6
-13.03304,131.120245,72.0
-13.03384,131.12007,72.1
-13.03536,131.11974,70.2
-13.03654,131.11939,70.4
-13.03755,131.11903,68.6
-13.038645,131.11851,66.19999999999999
-13.039795,131.117905,64.19999999999999
-13.04046,131.11754,64.0
-13.04116,131.11716,63.4
-13.04186,131.11678,63.3
-13.04256,131.1164,63.2
-13.043303,131.115997,63.0
-13.044047,131.115593,63.3
-13.04479,131.11519,62.199999999999996
-13.045883,131.11459,62.5
-13.047128,131.11391,62.5
-13.047826,131.11353,61.9
-13.048524,131.11315,61.800000000000004
-13.049222,131.11277,60.8
-13.04992,131.11239,60.400000000000006
-13.05067,131.112,60.0
-13.051525,131.111525,60.0
-13.052365,131.111065,61.9
-13.053527,131.110429,59.8
-13.054263,131.110028,59.5
-13.055,131.109627,61.3
-13.055737,131.109226,62.6
-13.056473,131.108824,62.300000000000004
-13.05721,131.108423,62.6
-13.057947,131.108022,63.1
-13.058683,131.107621,62.5
-13.05942,131.10722,62.300000000000004
-13.06051,131.10666,62.300000000000004
-13.06149,131.10631,62.4
-13.0625,131.10608,65.10000000000001
-13.063368,131.105978,67.4
-13.064235,131.105875,68.5
-13.065103,131.105773,65.4
-13.065971,131.105671,63.8
-13.066838,131.105568,64.0
-13.067706,131.105466,65.0
-13.068574,131.105364,66.0
-13.069442,131.105262,65.4
-13.070309,131.105159,65.0
-13.071177,131.105057,65.9
-13.072045,131.104955,66.19999999999999
-13.072912,131.104852,64.9
-13.07378,131.10475,64.0
-13.07478,131.10465,64.5
-13.07596,131.10465,64.8
-13.07716,131.10485,66.3
-13.07835,131.10523,70.0
-13.079517,131.105783,72.6
-13.080813,131.106393,75.7
-13.081527,131.106727,73.3
-13.08224,131.10706,72.1
-13.083367,131.1076,71.3
